Stock,Date,Identified Price,Week Day 1 Close,Week Day 2 Close,Week Day 3 Close,Week Day 4 Close,Week Day 5 Close,Week Day 6 Close,Week Day 7 Close,1 Month Close Price,3 Month Close Price,1 Week Return (%),1 Month Return (%),3 Month Return (%)
ELGIRUBCO,11/3/2024,110.5199966,110.5199966,110.5199966,123.0999985,131.3999939,133.0500031,129.4799957,118.2900009,111.6200027,101.9400024,,,
SPAL,11/3/2024,929.7000122,929.7000122,929.7000122,941.9000244,956.9000244,942.6500244,950.2999878,936.2000122,946.9000244,823.2000122,,,
BBOX,11/4/2024,502.7000122,502.7000122,523.5499878,549.7000122,543.1500244,539.5499878,566.5,566.5,675.5,525.7999878,12.69146335,34.37437509,4.595181027
VIMTALABS,11/4/2024,560.9500122,560.9500122,570.4500122,584.75,578.4000244,694.0499878,742.25,742.25,923.8499756,855.8499756,32.32016826,64.69381504,52.57152277
RAMCOSYS,11/4/2024,387.8500061,387.8500061,429.7999878,423.8500061,427.2999878,422.8500061,414,414,487.7999878,364.1000061,6.7422956,25.77026689,-6.123501257
AURUM,11/4/2024,216.1100006,216.1100006,226.9100037,228.9400024,233,235,234,234,216.0200043,212.8000031,8.278191356,-0.041643764,-1.531626278
ESTER,11/5/2024,146.0500031,146.0500031,158.4499969,163.8000031,157.7200012,157.1399994,157.1399994,157.1399994,153.8999939,147.0700073,7.593287303,5.374865238,0.698393873
COROMANDEL,11/5/2024,1669.150024,1669.150024,1726.099976,1777.949951,1752,1737.25,1737.25,1737.25,1757.949951,1809.550049,4.079919395,5.320068625,8.411468254
WANBURY,11/5/2024,232.4499969,232.4499969,244.0700073,256.1000061,259.9500122,255.8899994,255.8899994,255.8899994,265.9899902,216.3999939,10.08389019,14.42890674,-6.904712094
AFFLE,11/5/2024,1562.849976,1562.849976,1640.050049,1629.150024,1603.650024,1597.599976,1597.599976,1597.599976,1778.5,1507.949951,2.22350197,13.79851091,-3.512814747
OFSS,11/5/2024,10938.34961,10938.34961,11561,11423.2998,11518.15039,11932.7998,11932.7998,11932.7998,12417.59961,8893.25,9.091409864,13.52352094,-18.69660125
FIEMIND,11/5/2024,1600.25,1600.25,1641.550049,1643.949951,1639.949951,1561.75,1561.75,1561.75,1609.449951,1399.25,-2.405874082,0.574907119,-12.56053742
IMFA,11/5/2024,678.3443604,678.3443604,705.6221924,712.6759644,774.2359619,752.9267578,752.9267578,752.9267578,884.7999878,701.2000122,10.9947693,30.43522428,3.369328794
WELINV,11/5/2024,967.75,967.75,997.9000244,997.25,1014.599976,1016.450012,1016.450012,1016.450012,900.5999756,774.75,5.032292659,-6.938778033,-19.94316714
SBIETFIT,11/5/2024,433.6700134,433.6700134,451.7099915,447.9400024,450.480011,456.2000122,456.2000122,456.2000122,470.5499878,454.2900085,5.19519406,8.504155977,4.754766177
AXISTECETF,11/5/2024,431.1199951,431.1199951,448.269989,445,447.9599915,452.730011,452.730011,452.730011,467.7000122,450.7999878,5.012529253,8.484880661,4.564852686
EIDPARRY,11/6/2024,832.1500244,832.1500244,850.4000244,835.9000244,813.8499756,813.8499756,813.8499756,816.7999878,896.4000244,832.3499756,-1.844623706,7.720963542,0.02402826
HESTERBIO,11/7/2024,2567.399902,2567.399902,2673.149902,2642.649902,2642.649902,2642.649902,2567.449951,2496.550049,2551.350098,1904.199951,-2.759595552,-0.625138479,-25.83157967
JPOLYINVST,11/17/2024,941.5,941.5,941.5,965.9000244,,1026.75,1016.599976,1015.900024,943,745.25,,,
S&SPOWER,11/20/2024,434.1000061,,434.1000061,455.7999878,464.8999939,464.8999939,464.8999939,474.1499939,465.3500061,393.7999878,,,
JINDALPHOT,11/20/2024,870.7999878,,870.7999878,893.0999756,879.5,879.5,879.5,853.8499756,944.0999756,711.5,,,
EKC,11/20/2024,202.6199951,,202.6199951,209,212.1300049,212.1300049,212.1300049,218.2700043,206.5500031,158.2599945,,,
NAUKRI,11/21/2024,7515.350098,7515.350098,7999.950195,8195.299805,8195.299805,8195.299805,8247.549805,8342.799805,8494.950195,7706.899902,11.01012855,13.03465687,2.548780858
TIRUMALCHM,11/24/2024,322.5,322.5,322.5,344.7000122,347.3500061,349.2000122,375.6000061,378.7000122,323.7000122,265.0100098,,,
AVROIND,11/24/2024,161.9700012,161.9700012,161.9700012,162.0500031,170.0700073,168.5399933,166,164.0099945,186.1799927,207.7200012,,,
DELTAMAGNT,11/25/2024,99.75,99.75,111.0899963,108.4300003,104.9499969,105.2699966,113.3700027,113.3700027,112.3399963,96.38999939,13.65413809,12.62155021,-3.368421665
PRAJIND,11/25/2024,800.0499878,800.0499878,802.8499756,800.0999756,795.7999878,823.75,820.9500122,820.9500122,814.6500244,601.3499756,2.61233982,1.82489055,-24.83594966
CAPACITE,11/25/2024,392.3500061,392.3500061,401.25,420.9500122,424.0499878,433.2999878,435.8500061,435.8500061,449.1000061,350.6499939,11.08703946,14.46412619,-10.62826853
OPTIEMUS,11/25/2024,662.0999756,662.0999756,650.8499756,674.6500244,667.2000122,692.25,726.8499756,726.8499756,734.25,617.7000122,9.779489864,10.89714954,-6.705930375
MARINE,11/25/2024,229.7599945,229.7599945,241.2400055,253.3000031,264.7999878,262.0899963,265.3500061,265.3500061,289.1000061,208.7799988,15.49008202,25.82695553,-9.131265768
RPSGVENT,11/25/2024,1070.849976,1070.849976,1081.800049,1106.650024,1111.599976,1106.800049,1127.099976,1127.099976,1038.099976,908.9500122,5.252836651,-3.058318228,-15.11882776
MONTECARLO,11/25/2024,774.75,774.75,826,829.1500244,813.25,838.5999756,856.2999878,856.2999878,849.5499878,683.9000244,10.52597455,9.654725756,-11.72636019
TNIDETF,11/26/2024,98.01000214,98.01000214,98.59999847,97.90000153,98.01000214,99.04000092,99.04000092,99.04000092,99.41000366,94.06999969,1.050911904,1.428427197,-4.020000363
SARLAPOLY,11/26/2024,90.05999756,90.05999756,103.7699966,104.5100021,105.0699997,104.0699997,104.0699997,104.0699997,115.5699997,86.18000031,15.5562986,28.32556388,-4.308236019
SGIL,11/26/2024,422.7999878,422.7999878,462.3500061,450.6499939,440.0499878,473.1000061,473.1000061,473.1000061,473.8500061,422.8500061,11.89688263,12.07427147,0.011830254
TIMETECHNO,11/26/2024,424.5,424.5,426.6499939,429.8500061,449.4500122,449.75,449.75,449.75,487.3999939,392.3500061,5.948174323,14.81743084,-7.573614581
SANSERA,11/26/2024,1558.349976,1558.349976,1581.849976,1547,1587.650024,1576.400024,1576.400024,1576.400024,1475.699951,1206.800049,1.158279534,-5.303688241,-22.55911267
NAVA,11/27/2024,513.75,513.75,550.875,529.7000122,513.5499878,513.5499878,513.5499878,525.7999878,493.8999939,430.7999878,2.345496407,-3.863748147,-16.14598778
MANINFRA,11/27/2024,198.4499969,198.4499969,212.1499939,234.1999969,232.6699982,232.6699982,232.6699982,235.8600006,244.2200012,198.7299957,18.85109813,23.06374652,0.141092861
POLYCAB,11/28/2024,7149.200195,7149.200195,7297.899902,7351.950195,7351.950195,7351.950195,7412.5,7300.100098,7149.25,5963.899902,2.110724252,0.000696647,-16.57948107
HEXATRADEX,11/28/2024,286.5499878,286.5499878,300.8500061,315.8500061,315.8500061,315.8500061,330.2000122,313.7000122,280.25,190.9299927,9.474795174,-2.198565019,-33.36939424
CHAMBLFERT,12/1/2024,524.7999878,524.7999878,524.7999878,525.0999756,534.3499756,545,542.6500244,528.1500244,490.3500061,512.75,,,
KSL,12/1/2024,904.7000122,904.7000122,904.7000122,923.1500244,914.5,947.3499756,946.9000244,974.2000122,1139.199951,786.8499756,,,
NELCO,12/1/2024,1234.900024,1234.900024,1234.900024,1219.550049,1306.699951,1239.25,1270.150024,1331.550049,1254.25,998.2000122,,,
COSMOFIRST,12/1/2024,842.9500122,842.9500122,842.9500122,849.4500122,850.7000122,861.2000122,891.1500244,884.5,896.3499756,733.5499878,,,
APOLLOHOSP,12/1/2024,7065.799805,7065.799805,7065.799805,7126.549805,7232.350098,7274.75,7233.299805,7193.850098,7314.25,6792.200195,,,
PRICOLLTD,12/1/2024,495.0499878,495.0499878,495.0499878,499.0499878,499.7000122,506.5499878,508.1000061,504.0499878,552.25,519.7999878,,,
ANANTRAJ,12/1/2024,710.5,710.5,710.5,715.6500244,722.25,729.9500122,740.0999756,740.1500244,844.4500122,571.5499878,,,
WANBURY,12/1/2024,259.2099915,259.2099915,259.2099915,272.1700134,265.9899902,269.9500122,278.0400085,291.9400024,280.980011,215.9400024,,,
ASHAPURMIN,12/1/2024,375.75,375.75,375.75,367.25,389.1000061,397.7000122,406.2000122,415.7000122,382.2000122,498.4500122,,,
SETFNIFBK,12/1/2024,529.4199829,529.4199829,529.4199829,535.3400269,541.289978,544.9400024,545.0599976,542.710022,519.3300171,509.3099976,,,
DSSL,12/1/2024,1443.849976,1443.849976,1443.849976,1479.300049,1504.599976,1483.25,1503.900024,1485.449951,1335.75,1215.449951,,,
ASHOKA,12/1/2024,253.8000031,253.8000031,253.8000031,259.8200073,260.7900085,261.3900146,277.3299866,284.6099854,313.1900024,242.8000031,,,
RPPINFRA,12/1/2024,204.5500031,204.5500031,204.5500031,204.7799988,204.1199951,212.6799927,214.4900055,217.7100067,199.3899994,172.6199951,,,
DIACABS,12/2/2024,158.4149933,158.4149933,166.3000031,174.6000061,169.8000031,175.1999969,168.75,168.75,153.8500061,92.41000366,6.524007923,-2.88166359,-41.66587282
ULTRACEMCO,12/2/2024,11648.5498,11648.5498,11852.34961,11766.7998,11932.7998,11848.5,11814.7998,11814.7998,11426.34961,11519.15039,1.427216287,-1.907535264,-1.110862865
NITINSPIN,12/2/2024,421.1499939,421.1499939,441.6499939,449.2999878,441,450.6499939,477.25,477.25,443.1499939,394.3999939,13.32067124,5.223792074,-6.351656272
LTFOODS,12/2/2024,401.2588196,401.2588196,412.9430847,419.883728,426.574707,427.4734802,441.005249,441.005249,418.535553,384.7999878,9.905434474,4.305633311,-4.101799383
BANARISUG,12/3/2024,3518.699951,3518.699951,3730.399902,3736,3834.149902,3799.550049,3799.550049,3799.550049,3660.699951,3664.949951,7.981643833,4.035581379,4.156364624
INDIAGLYCO,12/3/2024,1329.150024,1329.150024,1358.650024,1406.949951,1417.25,1436,1436,1436,1293.150024,1414.25,8.038970291,-2.708497862,6.402586166
HEG,12/3/2024,500.5499878,500.5499878,581.6500244,584.5499878,560,597.4500122,597.4500122,597.4500122,530.2999878,373.0499878,19.35871077,5.943462337,-25.47198144
GOLDIAM,12/3/2024,345.8999939,345.8999939,362.2999878,367.25,418.8999939,420.3500061,420.3500061,420.3500061,382.1000061,542.5499878,21.52356563,10.46545616,56.85169048
LINCOLN,12/3/2024,763.2000122,763.2000122,914.2999878,922.9500122,919.3499756,953.7000122,953.7000122,953.7000122,857.0499878,694.2000122,24.96069142,12.29690436,-9.040880359
BLUESTARCO,12/4/2024,1916,1916,1965.949951,2082.050049,2106.300049,2106.300049,2106.300049,2082.800049,2292.699951,2017.099976,8.705639292,19.66074902,5.27661668
INDIANCARD,12/4/2024,284.6000061,284.6000061,288.3500061,300.1000061,324.7000122,324.7000122,324.7000122,326.75,315.3500061,300.7999878,14.81025755,10.80463786,5.692193022
WELENT,12/4/2024,555,555,565.2000122,569,568.25,568.25,568.25,573,643.5,584.9500122,3.243243243,15.94594595,5.396398596
VEDL,12/5/2024,464.0125732,464.0125732,492.3934326,488.121582,488.121582,488.121582,491.2640991,505.1108093,458.25,437.7000122,8.85713846,-1.241900236,-5.670656907
GODREJAGRO,12/5/2024,766.4000244,766.4000244,770,766.8499756,766.8499756,766.8499756,789.0999756,780.3499756,754.75,782.0499878,1.820191901,-1.520097083,2.04200977
ADSL,12/5/2024,268.1499939,268.1499939,270.2000122,266.6000061,266.6000061,266.6000061,262.3999939,261.9500122,239.8399963,275.3599854,-2.312131952,-10.5575231,2.68879046
ROTO,12/8/2024,304.3500061,304.3500061,304.3500061,312.5499878,316.3500061,315.8500061,316.8999939,322.4500122,302.7999878,270.3999939,,,
TCPLPACK,12/8/2024,3304.550049,3304.550049,3304.550049,3340.100098,3282.5,3218.350098,3261.949951,3290.75,3163.5,3184.449951,,,
SUMIT,12/8/2024,144.0599976,144.0599976,144.0599976,151.2599945,149.8999939,150,149.9799957,152.9700012,148.6999969,131.7100067,,,
WEL,12/8/2024,163.9499969,163.9499969,163.9499969,160.5899963,160.7599945,164.8600006,159.0500031,160.7700043,153.0500031,180.5099945,,,
LUMAXTECH,12/8/2024,580.1500244,580.1500244,580.1500244,587.7999878,592.5499878,582.7999878,606,631.6500244,644.0999756,546.0999756,,,
RELIGARE,12/8/2024,278.0499878,278.0499878,278.0499878,287.8999939,295.8500061,305.7999878,303.5499878,301.25,277.9500122,236.3699951,,,
MAXIND,12/8/2024,303.6799927,303.6799927,303.6799927,302.730011,300.019989,308.6300049,308.6300049,308.7900085,264.2000122,249.4499969,,,
HARRMALAYA,12/9/2024,269.7999878,269.7999878,273.7999878,278.1499939,283.7999878,292.6499939,318.4500122,318.4500122,317.0499878,251.5899963,18.03188533,17.51297336,-6.749441171
GABRIEL,12/9/2024,489.7000122,489.7000122,520.6500244,515.4000244,508.7999878,518.2000122,511,511,469.5,487.6499939,4.349599196,-4.124976864,-0.418627376
MHLXMIRU,12/9/2024,187.3200073,187.3200073,214.2100067,257.0499878,282.75,310.2900085,309,309,237.1100006,240.4799957,64.95835358,26.58017902,28.37923677
ZOTA,12/9/2024,642.7000122,642.7000122,653.0499878,643,662.7999878,685.9000244,767.4500122,767.4500122,968.5,1015.299988,19.41029993,50.69238861,57.97416656
IIFLCAPS,12/9/2024,352.7000122,352.7000122,366.5,378.2000122,370.6499939,369.3500061,358.5499878,358.5499878,319.5,240.1499939,1.65862642,-9.413102086,-31.91097658
CANTABIL,12/9/2024,243.4400024,243.4400024,245.2899933,255.6399994,258.2600098,274.4200134,267.3500061,267.3500061,304.2999878,317.3500061,9.821723391,24.99999373,30.36066502
TBZ,12/9/2024,277.4500122,277.4500122,283.9400024,276.5700073,279.4200134,271.9599915,278.6499939,278.6499939,255.2100067,186.8500061,0.432503744,-8.01586034,-32.65453311
GIPCL,12/10/2024,225.5500031,225.5500031,251.0099945,247.8699951,248.6999969,255.4199982,255.4199982,255.4199982,231.1100006,191.9900055,13.24318099,2.465084231,-14.87918293
CHEMFAB,12/10/2024,1040.300049,1040.300049,1124.150024,1122.5,1125.449951,1090.150024,1090.150024,1090.150024,1024.699951,950.5999756,4.791884384,-1.499576749,-8.622519372
HINDCOMPOS,12/11/2024,582.0499878,582.0499878,582.9500122,580.5,582.9000244,582.9000244,582.9000244,564.7999878,510.4500122,440.8999939,-2.963662978,-12.30134474,-24.2504934
CENTUM,12/12/2024,1995.75,1995.75,2271.850098,2210.850098,2210.850098,2210.850098,2152.550049,2131.350098,1893.25,1737.300049,6.794443074,-5.135913817,-12.95001634
STARCEMENT,12/12/2024,220.2400055,220.2400055,229.9600067,225.0399933,225.0399933,225.0399933,227.5899963,230.5500031,215.2599945,209.9799957,4.681255585,-2.261174565,-4.658558622
BHARTIARTL,12/12/2024,1610.550049,1610.550049,1681.75,1662.550049,1662.550049,1662.550049,1615.300049,1601.900024,1615.900024,1661.449951,-0.537085105,0.332183131,3.16040488
STOVEKRAFT,12/15/2024,864.4000244,864.4000244,864.4000244,899,896.1500244,918.6500244,862.9500122,849.75,839.75,794.0499878,,,
LUPIN,12/22/2024,2160.300049,2160.300049,2160.300049,2169.449951,,2182.100098,2227.800049,2311.350098,2130.649902,2111.199951,,,
POWERINDIA,12/23/2024,13589.59961,13589.59961,14030.9502,,14332.2998,14687.4502,14310.90039,14310.90039,12873.5498,12029.34961,5.307741228,-5.269101558,-11.48120655
SUNPHARMA,12/25/2024,1841.349976,,1841.349976,1861.25,1883.900024,1883.900024,1883.900024,1886.349976,1833.599976,1765.25,,,
WORTH,12/29/2024,175.3500061,175.3500061,175.3500061,173.1100006,177.6600037,176.1699982,179.3600006,168.9499969,161.75,165.8800049,,,
APOLLO,12/30/2024,107.6999969,107.6999969,115.4800034,120.6800003,123.9599991,138.25,128.5899963,128.5899963,118.9300003,128.4600067,19.39647166,10.42711576,19.27577563
KAUSHALYA,12/31/2024,969.2000122,969.2000122,1066.099976,1172.699951,1231.300049,1169.75,1169.75,1169.75,912.7999878,957.75,20.69232205,-5.819234802,-1.181387955
EICHERMOT,1/1/2025,4885.299805,4885.299805,5308.100098,5310.75,5250.100098,5250.100098,5250.100098,5177.299805,5164.350098,5450.100098,5.977115257,5.712040287,11.56122071
SRF,1/8/2025,2348.07373,2348.07373,2670.628662,2597.917969,2512.921875,2512.921875,2512.921875,2506.679688,2970.25,2970.25,6.754726437,26.49730549,26.49730549
TCPLPACK,1/14/2025,3151.550049,3151.550049,3253.350098,3531.449951,3611.649902,3539.100098,3539.100098,3539.100098,3184.449951,3184.449951,12.297125,1.043927649,1.043927649
CUBEXTUB,1/14/2025,107.2799988,107.2799988,118.1399994,121.0999985,115.9400024,127.5299988,127.5299988,127.5299988,111.7399979,111.7399979,18.87583914,4.157344459,4.157344459
AYMSYNTEX,1/19/2025,261.7799988,261.7799988,261.7799988,261.730011,256.6199951,247.1999969,246.9100037,234.5599976,232.5299988,232.5299988,,,
KHAITANLTD,1/21/2025,100.9300003,100.9300003,103.1200027,106.6299973,101.5400009,96.45999908,96.45999908,96.45999908,100.7600021,100.7600021,-4.428813244,-0.168431753,-0.168431753
MPSLTD,1/23/2025,2157.11499,2157.11499,2431.102539,2496.231934,2496.231934,2496.231934,2468.699951,2442.899902,2662.100098,2662.100098,13.24847833,23.41020807,23.41020807
AMIORG,1/29/2025,2258.199951,2258.199951,2358.649902,2385.300049,2471.300049,2471.300049,2471.300049,2595.899902,2595.899902,2595.899902,14.95438661,14.95438661,14.95438661
DEEPINDS,1/30/2025,544.6500244,544.6500244,562.4000244,537.5,537.5,537.5,542.2000122,,542.2000122,542.2000122,,-0.449832387,-0.449832387
JAGSNPHARM,2/2/2025,258.230011,258.230011,258.230011,258.9100037,,,,,258.9100037,258.9100037,,,
KAMATHOTEL,2/2/2025,273.519989,273.519989,273.519989,279.3399963,,,,,279.3399963,279.3399963,,,
INDIAGLYCO,2/3/2025,1344.650024,1344.650024,1414.25,,,,,,1414.25,1414.25,,5.176066212,5.176066212
ARTEMISMED,2/3/2025,315.0499878,315.0499878,317.6000061,,,,,,317.6000061,317.6000061,,0.809401177,0.809401177
MAXHEALTH,2/3/2025,1145,1145,1174.300049,,,,,,1174.300049,1174.300049,,2.55895623,2.55895623
